Dönem,Start Date,Start Time,End Time,Subject,Description,Location,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Mayıs 2026 Salı,11:00,11:40,4-Malformations / Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ (Dr. Öğr. Üyesi Tuğba EKİZ YILMAZ),LIFE STAGES / HİSTOLOJİ VE EMBRİYOLOJİ AD.,İNGİLİZCE TIP BİNASI HALL 1,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Mayıs 2026 Salı,11:50,12:30,Development of Body Flora and Effects on Health / Prof. Dr. Yaşar NAKİPOĞLU (Doç.Dr. Bahar AKGÜN KARAPINAR),LIFE STAGES / TIBBİ MİKROBİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Mayıs 2026 Salı,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Mayıs 2026 Salı,13:30,16:20,Anatomy Laboratory 15/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mayıs 2026 Çarşamba,08:30,09:10,4-Genetıc Counseling /Prof.Dr.Selçuk DAŞDEMİR  (Prof.Dr.Fatma OĞUZ ),LIFE STAGES / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mayıs 2026 Çarşamba,09:20,10:00,3- Developmental Genetıcs /Prof.Dr. Selçuk DAŞDEMİR (Doç.Dr. Hayriye ŞENTÜRK ÇİFTÇİ),LIFE STAGES / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mayıs 2026 Çarşamba,10:10,10:50,28- Forearm and hand muscles / Doç.Dr. Özcan GAYRETLİ (Dr. Öğr.Üyesi Osman COŞKUN),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mayıs 2026 Çarşamba,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mayıs 2026 Çarşamba,11:50,12:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mayıs 2026 Çarşamba,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mayıs 2026 Çarşamba,13:30,14:10,Elective Courses - 12,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mayıs 2026 Çarşamba,14:20,15:00,Elective Courses - 12,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mayıs 2026 Çarşamba,15:10,15:50,Elective Courses - 12,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 2,13 Mayıs 2026 Çarşamba,16:00,16:40,,,,,,,,,,,,,,,,,,,,,,
Time Table 1,14 Mayıs 2026 Perşembe,08:30,09:10,1-The embryological period / Dr. Öğr. Üyesi Tuğba EKİZ YILMAZ (Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ),LIFE STAGES / HİSTOLOJİ VE EMBRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,14 Mayıs 2026 Perşembe,09:20,10:00,2-The fetal period /Dr. Öğr. Üyesi Tuğba EKİZ YILMAZ (Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ),LIFE STAGES / HİSTOLOJİ VE EMBRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,14 Mayıs 2026 Perşembe,10:10,10:50,1-Urology and the stages of life / Dr.Öğr.Üyesi Şenol TONYALI (Prof.Dr. Ateş KADIOĞLU),LIFE STAGES / ÜROLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,14 Mayıs 2026 Perşembe,11:00,11:40,5- Child health protections during emergency situations /Prof. Dr. Gonca KESKİNDEMİRCİ  (Prof. Dr. Ayşe KILIÇ ),LIFE STAGES / ÇOCUK SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,14 Mayıs 2026 Perşembe,11:50,12:30,6- Characteristics and requirements of Adolescents / Dr. Öğr. Üyesi Melike Tuğrul AKSAKAL (Prof.Dr. Firdevs BAŞ),LIFE STAGES / ÇOCUK SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,14 Mayıs 2026 Perşembe,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,14 Mayıs 2026 Perşembe,13:30,16:40,Anatomy Laboratory 16/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Mayıs 2026 Cuma,09:00,10:50,FİZYOLOJİ UYGULAMA (Amfide yapılacak Türkçe Tıp ile ortak ders),TISSUE / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Mayıs 2026 Cuma,11:00,11:40,Adult Mental Health-1 / Prof. Dr. Neşe DİREK (Sr. Öğr. Üyesi Ezgi İnce GULİYEV),LIFE STAGES / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Mayıs 2026 Cuma,11:50,12:30,Adult Mental Health-2 / Prof. Dr. Neşe DİREK (Sr. Öğr. Üyesi Ezgi İnce GULİYEV),LIFE STAGES / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Mayıs 2026 Cuma,12:30,14:00,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Mayıs 2026 Cuma,14:00,14:40,3- Relationship between Cell Senescence and Telomerase - Apoptosis and Death / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR),LIFE STAGES / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Mayıs 2026 Cuma,14:50,15:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Mayıs 2026 Cuma,15:40,16:20,1- Transition from Cell to Cell (Life Concept - Nucleus (eukaryote) Cell and Genome) / Doç.Dr. Başak VAROL (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR),LIFE STAGES / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Mayıs 2026 Cuma,16:40,17:20,2- High-Frequency Transition From the Cell (Molecula Mechanisms of Embryonic Development) - Homeogens and Their Developing roles / Doç.Dr. Başak VAROL (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR),LIFE STAGES / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mayıs 2026 Pazartesi,08:30,09:10,3-Reproductive health and contraception / Dr. Öğr. Üyesi İpek Merve EVRÜKE (Dr. Öğr. Üyesi İnci Sema TAŞ),LIFE STAGES / KADIN HASTALIKLARI VE DOĞUM AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mayıs 2026 Pazartesi,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mayıs 2026 Pazartesi,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mayıs 2026 Pazartesi,11:00,11:40,Healthy Aging-1 / Prof.Dr. Gülistan BAHAT ÖZTÜRK (Doç. Dr. Tuğba ERDOĞAN  ),LIFE STAGES / İÇ HASTALIKLARI AD. (GERİATRİ BD),FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mayıs 2026 Pazartesi,11:50,12:30,Healthy Aging-2 / Prof.Dr. Gülistan BAHAT ÖZTÜRK (Doç. Dr. Tuğba ERDOĞAN ),LIFE STAGES / İÇ HASTALIKLARI AD. (GERİATRİ BD),FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mayıs 2026 Pazartesi,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mayıs 2026 Pazartesi,13:30,15:20,Telafi (PDÖ-a2)+ Biyofizik,TISSUE,,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mayıs 2026 Pazartesi,15.00,16:50,Telafi (PDÖ- a1),,,,,,,,,,,,,,,,,,,,,
Time Table 1,19 Mayıs 2026 Salı,,,"ATATÜRK'Ü ANMA, GENÇLİK VE SPOR BAYRAMI",,,,,,,,,,,,,,,,,,,,,
Time Table 1,20 Mayıs 2026 Çarşamba,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,20 Mayıs 2026 Çarşamba,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,20 Mayıs 2026 Çarşamba,10:00,12:00,EXAMINATION,TISSUE + LIFE STAGES + MEDICAL SKILLS LABORATORY (COMMUNICATION II-MEDICAL HISTORY),FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,20 Mayıs 2026 Çarşamba,13:30,15:20,Telafi (PDÖ),,,,,,,,,,,,,,,,,,,,,
15:30,20 Mayıs 2026 Çarşamba,15:10,16.10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Mayıs 2026 Perşembe,09:00,09:30,1- Physiology of the peripheral nerves / Prof.Dr. Tamer DEMİRALP (Prof.Dr. Güher SARUHAN DİRESKENELİ  (Türkçe Tıp ile ortak),MOVEMENT / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Mayıs 2026 Perşembe,09:40,10:20,2-Skeletal musclecontraction - molecular mechanismis / Prof.Dr. Tamer DEMİRALP (Prof.Dr. Güher SARUHAN DİRESKENELİ) (Türkçe Tıp ile ortak),MOVEMENT / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,MOVEMENT / HİSTOLOJİ VE EMBRİYOLOJİ AD.,,,,,,,,,,,,,,,,,
Time Table 1,21 Mayıs 2026 Perşembe,10:30,12:20,FİZYOLOJİ UYGULAMA (Amfide yapılacak Türkçe Tıp ile ortak ders),MOVEMENT,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,MOVEMENT / HİSTOLOJİ VE EMBRİYOLOJİ AD.,,,,,,,,,,,,,,,,,
Time Table 1,21 Mayıs 2026 Perşembe,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Mayıs 2026 Perşembe,13:30,16:20,Anatomy Laboratory 17/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Mayıs 2026 Cuma,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Mayıs 2026 Cuma,09:20,10:00,1- The importance of Biomechanics in Medicine - Bone Formation - Mechanical Properties - Joints / Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR (Doç.Dr. Başak VAROL),MOVEMENT / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Mayıs 2026 Cuma,10:10,10:50,2- Mechanical Properties of Muscle: Muscle Mechanical Strength - Cross-Bridge Dynamics and Hill / Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR (Doç.Dr. Başak VAROL),MOVEMENT / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Mayıs 2026 Cuma,11:00,11:40,1- Biochemistry of connective tissue / Doç.Dr. İlknur BİNGÜL (Doç.Dr. Ayşe Gül Sündüs TELCİ),MOVEMENT / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Mayıs 2026 Cuma,11:50,12:30,2- Biochemistry of bone tissue / Doç.Dr. İlknur BİNGÜL (Doç.Dr. Ayşe Gül Sündüs TELCİ),MOVEMENT / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Mayıs 2026 Cuma,12:40,13:20,3- Metabolic reactions of calcium and phosphorus /Dr. Öğrt. Üyesi Fatma Hande Karpuzoğlu(Doç.Dr. Ayşe Gül Sündüs TELCİ),MOVEMENT / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Mayıs 2026 Cuma,12:30,14.00,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Mayıs 2026 Cuma,14:00,16:20,Anatomy Laboratory 18/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mayıs 2026 Pazartesi,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mayıs 2026 Pazartesi,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mayıs 2026 Pazartesi,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mayıs 2026 Pazartesi,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mayıs 2026 Pazartesi,11:50,12:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mayıs 2026 Pazartesi,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mayıs 2026 Pazartesi,13:30,14:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mayıs 2026 Pazartesi,14:20,15:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mayıs 2026 Pazartesi,15:10,15:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mayıs 2026 Salı,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mayıs 2026 Salı,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mayıs 2026 Salı,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mayıs 2026 Salı,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mayıs 2026 Salı,11:50,12:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mayıs 2026 Salı,,,KURBAN BAYRAMI ARİFESİ,,,,,,,,,,,,,,,,,,,,,
Time Table 1,27 Mayıs 2026 Çarşamba,,,KURBAN BAYRAMI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,28 Mayıs 2026 Perşembe,,,KURBAN BAYRAMI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,29 Mayıs 2026 Cuma,,,KURBAN BAYRAMI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Haziran 2026 Pazartesi,08:30,09:10,ek ders- Prof. Dr. Tamer DEMİRALP,MOVEMENT / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Haziran 2026 Pazartesi,09:20,10:00,3- Kinematics - Energy - Work - Power - Momentum and Energy Conservation / Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR (Doç.Dr. Başak VAROL),MOVEMENT / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Haziran 2026 Pazartesi,10:10,10:50,4- Biophysical Function of Skeletal Muscle - Contraction with Sliding Filament Model / Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR (Doç.Dr. Başak VAROL),MOVEMENT / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Haziran 2026 Pazartesi,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Haziran 2026 Pazartesi,11:50,12:30,4- Biochemistry of Muscle / Doç.Dr. İlknur BİNGÜL (Doç.Dr. Ayşe Gül Sündüs TELCİ),MOVEMENT / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Haziran 2026 Pazartesi,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Haziran 2026 Pazartesi,13:30,16:20,Anatomy Laboratory 19/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Haziran 2026 Salı,08:30,09:10,1-Cartilage tissue structure and cells / Prof.Dr. Sibel KÖKTÜRK (Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ),MOVEMENT / HİSTOLOJİ VE EMBRİYOLOJİ AD,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Haziran 2026 Salı,09:20,10:00,2-Cartilage tissue matrix and types / Prof.Dr. Sibel KÖKTÜRK (Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ),MOVEMENT / HİSTOLOJİ VE EMBRİYOLOJİ AD,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Haziran 2026 Salı,10.10,10.50,3-Bone tissue structure and types / Prof.Dr. Sibel KÖKTÜRK (Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ),MOVEMENT / HİSTOLOJİ VE EMBRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Haziran 2026 Salı,10:00,12:30,FREE TIME ( Dönem 3 Sınav ),,,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Haziran 2026 Salı,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Haziran 2026 Salı,13:30,16:20,Anatomy Laboratory 20/21 (Türkçe Tıp ile ortak ders), ,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Haziran 2026 Çarşamba,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Haziran 2026 Çarşamba,09:20,10:00,3-Bone and soft tissue healing / Doç.Dr.Yavuz Sağlam (Dr.Öğrt.Üyesi Serkan Bayram),MOVEMENT / ORTOPEDİ VE TRAVMATOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Haziran 2026 Çarşamba,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Haziran 2026 Çarşamba,11:00,11:40,3- Energetics of the skeletal muscle contraction / Prof.Dr. Tamer DEMİRALP (Prof.Dr. Güher SARUHAN DİRESKENELİ),MOVEMENT / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Haziran 2026 Çarşamba,11:50,12:30,4- Mechanical properties of the skeletal mucle contraction / Prof.Dr. Tamer DEMİRALP (Prof.Dr. Güher SARUHAN DİRESKENELİ),MOVEMENT / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Haziran 2026 Çarşamba,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Haziran 2026 Çarşamba,13:30,15:20,Telafi (Tıbbi Biyoloji),TISSUE,,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Haziran 2026 Çarşamba,13:30,14:10,1-Musculoskeletal Pain / Prof.Dr.Demirhan DIRAÇOĞLU (Dr.Öğr.Üyesi Fatma Merih AKPINAR),MOVEMENT / FİZİKSEL TIP VE REHABİLİTASYON AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Haziran 2026 Çarşamba,15:30,16:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Haziran 2026 Perşembe,08:30,10:20,LABORATORY SKILLS (HISTOLOGY AND EMBRYOLOGY 1) - i2,MOVEMENT,,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Haziran 2026 Perşembe,11:00,11:40,1- Introduction to  Orthopaedics and Traumatology  / Prof.Dr.Halil İ. Balcı (Dr.Öğrt.Üyesi Alper Ş. Kendirci),MOVEMENT / ORTOPEDİ VE TRAVMATOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Haziran 2026 Perşembe,11:50,12:30,2-Principles and Biomechanics of the Musculoskeletal System / Prof.Dr. Cengiz ŞEN  (Dr.Öğrt.Üyesi Mehmet Demirel),MOVEMENT / ORTOPEDİ VE TRAVMATOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Haziran 2026 Perşembe,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Haziran 2026 Perşembe,13:30,16:20,Anatomy Laboratory 21/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Haziran 2026 Cuma,08:30,10:20,LABORATORY SKILLS (HISTOLOGY AND EMBRYOLOGY 1) - i1,MOVEMENT,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Haziran 2026 Cuma,11:00,11:40,4-Osteogenesis and joint tissue / Prof.Dr. Sibel KÖKTÜRK (Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ),MOVEMENT / HİSTOLOJİ VE EMBRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Haziran 2026 Cuma,11:50,12:30,5-Development of the skeletal system / Prof.Dr. Sibel KÖKTÜRK (Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ),MOVEMENT / HİSTOLOJİ VE EMBRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Haziran 2026 Cuma,12:30,14:00,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Haziran 2026 Cuma,14:00,14:40,5-Neuromuscular junction and excitation-contraction coupling in skeletal muscles / Prof.Dr. Tamer DEMİRALP (Prof.Dr. Güher SARUHAN DİRESKENELİ),MOVEMENT / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Haziran 2026 Cuma,14:50,15:30,6- Snooth musce contraction / Prof.Dr. Tamer DEMİRALP (Prof.Dr. Güher SARUHAN DİRESKENELİ),MOVEMENT / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
